representation,config_id,role,seed,record_id,n_beats,confusion_json,Accuracy,Support_N,Predicted_N,TP_N,FP_N,FN_N,Precision_N,Recall_N,F1_N,Support_S,Predicted_S,TP_S,FP_S,FN_S,Precision_S,Recall_S,F1_S,Support_V,Predicted_V,TP_V,FP_V,FN_V,Precision_V,Recall_V,F1_V,Support_F,Predicted_F,TP_F,FP_F,FN_F,Precision_F,Recall_F,F1_F,Macro_F1_present_classes,Rare_Macro_present_classes,Min_Rare_present_classes
RAW_1D,BASELINE_CE,baseline,7103,234,2753,"[[2699, 0, 0, 1], [39, 11, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9854703959317108,2700,2738,2699,39,1,0.9857560262965669,0.9996296296296296,0.9926443545421111,50,11,11,0,39,1.0,0.22,0.36065573770491804,3,3,3,0,0,1.0,1.0,1.0,0,1,0,1,0,0.0,,,0.784433364082343,0.36065573770491804,0.36065573770491804
RAW_1D,BASELINE_CE,baseline,7104,100,2272,"[[2238, 0, 0, 0], [19, 11, 3, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9903169014084507,2238,2257,2238,19,0,0.9915817456801064,1.0,0.9957730812013348,33,11,11,0,22,1.0,0.3333333333333333,0.5,1,4,1,3,0,0.25,1.0,0.4,0,0,0,0,0,,,,0.6319243604004449,0.5,0.5
RAW_1D,BASELINE_CE,baseline,7104,103,2084,"[[2082, 0, 0, 0], [1, 1, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9995201535508638,2082,2083,2082,1,0,0.99951992318771,1.0,0.9997599039615847,2,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,,,,0,0,0,0,0,,,,0.8332132853141256,0.6666666666666666,0.6666666666666666
RAW_1D,BASELINE_CE,baseline,7104,105,2567,"[[2503, 1, 11, 11], [0, 0, 0, 0], [1, 18, 22, 0], [0, 0, 0, 0]]",0.983638488507986,2526,2504,2503,1,23,0.9996006389776357,0.9908946951702297,0.9952286282306163,0,19,0,19,0,0.0,,,41,33,22,11,19,0.6666666666666666,0.5365853658536586,0.5945945945945946,0,11,0,11,0,0.0,,,0.7949116114126055,,
RAW_1D,BASELINE_CE,baseline,7104,111,2124,"[[2101, 0, 22, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9896421845574388,2123,2101,2101,0,22,1.0,0.9896373056994818,0.9947916666666666,0,0,0,0,0,,,,1,23,1,22,0,0.043478260869565216,1.0,0.08333333333333333,0,0,0,0,0,,,,0.5390625,,
RAW_1D,BASELINE_CE,baseline,7104,113,1794,"[[1786, 0, 2, 0], [0, 5, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9983277591973244,1788,1786,1786,0,2,1.0,0.9988814317673378,0.9994404029099049,6,5,5,0,1,1.0,0.8333333333333334,0.9090909090909091,0,3,0,3,0,0.0,,,0,0,0,0,0,,,,0.954265656000407,0.9090909090909091,0.9090909090909091
RAW_1D,BASELINE_CE,baseline,7104,117,1534,"[[1510, 0, 23, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.984354628422425,1533,1510,1510,0,23,1.0,0.9849967384213959,0.9924416694051923,1,0,0,0,1,,0.0,0.0,0,24,0,24,0,0.0,,,0,0,0,0,0,,,,0.49622083470259615,0.0,0.0
RAW_1D,BASELINE_CE,baseline,7104,121,1863,"[[1861, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",1.0,1861,1861,1861,0,0,1.0,1.0,1.0,1,1,1,0,0,1.0,1.0,1.0,1,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,1.0,1.0,1.0
RAW_1D,BASELINE_CE,baseline,7104,123,1518,"[[1514, 1, 0, 0], [0, 0, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9993412384716732,1515,1514,1514,0,1,1.0,0.9993399339933994,0.9996698580389568,0,1,0,1,0,0.0,,,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9998349290194783,,
RAW_1D,BASELINE_CE,baseline,7104,200,2600,"[[1717, 24, 0, 1], [7, 23, 0, 0], [29, 131, 665, 1], [1, 1, 0, 0]]",0.925,1742,1754,1717,37,25,0.9789053591790193,0.9856486796785304,0.9822654462242563,30,179,23,156,7,0.12849162011173185,0.7666666666666667,0.22009569377990432,826,665,665,0,161,1.0,0.8050847457627118,0.892018779342723,2,2,0,2,2,0.0,0.0,0.0,0.5235949798367209,0.11004784688995216,0.0
RAW_1D,BASELINE_CE,baseline,7104,202,2136,"[[1878, 139, 9, 35], [18, 28, 9, 0], [1, 0, 18, 0], [1, 0, 0, 0]]",0.900749063670412,2061,1898,1878,20,183,0.9894625922023182,0.9112081513828238,0.9487244253599394,55,167,28,139,27,0.16766467065868262,0.509090909090909,0.25225225225225223,19,36,18,18,1,0.5,0.9473684210526315,0.6545454545454545,1,35,0,35,1,0.0,0.0,0.0,0.4638805330394115,0.12612612612612611,0.0
RAW_1D,BASELINE_CE,baseline,7104,210,2648,"[[2196, 147, 46, 32], [12, 3, 7, 0], [20, 18, 157, 0], [7, 0, 3, 0]]",0.8897280966767371,2421,2235,2196,39,225,0.9825503355704698,0.9070631970260223,0.9432989690721649,22,168,3,165,19,0.017857142857142856,0.13636363636363635,0.031578947368421054,195,213,157,56,38,0.7370892018779343,0.8051282051282052,0.7696078431372549,10,32,0,32,10,0.0,0.0,0.0,0.4361214398944602,0.015789473684210527,0.0
RAW_1D,BASELINE_CE,baseline,7104,212,2747,"[[2719, 27, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9898070622497269,2747,2719,2719,0,28,1.0,0.9898070622497269,0.9948774240761068,0,27,0,27,0,0.0,,,0,1,0,1,0,0.0,,,0,0,0,0,0,,,,0.9948774240761068,,
RAW_1D,BASELINE_CE,baseline,7104,213,3250,"[[2019, 615, 6, 0], [10, 11, 7, 0], [99, 6, 95, 20], [333, 20, 5, 4]]",0.6550769230769231,2640,2461,2019,442,621,0.8203982121088988,0.7647727272727273,0.7916094883356205,28,652,11,641,17,0.01687116564417178,0.39285714285714285,0.03235294117647059,220,113,95,18,125,0.8407079646017699,0.4318181818181818,0.5705705705705706,362,24,4,20,358,0.16666666666666666,0.011049723756906077,0.02072538860103627,0.3538145971709245,0.02653916488875343,0.02072538860103627
RAW_1D,BASELINE_CE,baseline,7104,214,2258,"[[1866, 0, 45, 90], [0, 0, 0, 0], [1, 73, 182, 0], [0, 1, 0, 0]]",0.9069973427812223,2001,1867,1866,1,135,0.9994643813604713,0.9325337331334332,0.9648397104446742,0,74,0,74,0,0.0,,,256,227,182,45,74,0.801762114537445,0.7109375,0.7536231884057971,1,90,0,90,1,0.0,0.0,0.0,0.5728209662834904,0.0,0.0
RAW_1D,BASELINE_CE,baseline,7104,219,2154,"[[1356, 5, 548, 173], [3, 0, 4, 0], [6, 2, 56, 0], [0, 1, 0, 0]]",0.6555246053853296,2082,1365,1356,9,726,0.9934065934065934,0.6512968299711815,0.7867711053089643,7,8,0,8,7,0.0,0.0,0.0,64,608,56,552,8,0.09210526315789473,0.875,0.16666666666666666,1,173,0,173,1,0.0,0.0,0.0,0.23835944299390774,0.0,0.0
RAW_1D,BASELINE_CE,baseline,7104,221,2427,"[[1955, 68, 4, 4], [0, 0, 0, 0], [1, 0, 395, 0], [0, 0, 0, 0]]",0.9682735887927483,2031,1956,1955,1,76,0.9994887525562373,0.9625800098473658,0.980687233508904,0,68,0,68,0,0.0,,,396,399,395,4,1,0.9899749373433584,0.9974747474747475,0.9937106918238994,0,4,0,4,0,0.0,,,0.9871989626664017,,
RAW_1D,BASELINE_CE,baseline,7104,222,2483,"[[1987, 53, 197, 37], [118, 40, 51, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.8163511880789368,2274,2105,1987,118,287,0.9439429928741092,0.8737906772207564,0.9075131308517926,209,93,40,53,169,0.43010752688172044,0.19138755980861244,0.26490066225165565,0,248,0,248,0,0.0,,,0,37,0,37,0,0.0,,,0.5862068965517242,0.26490066225165565,0.26490066225165565
RAW_1D,BASELINE_CE,baseline,7104,228,2053,"[[1686, 1, 1, 0], [2, 1, 0, 0], [49, 161, 152, 0], [0, 0, 0, 0]]",0.8957622990745251,1688,1737,1686,51,2,0.9706390328151986,0.9988151658767772,0.9845255474452554,3,163,1,162,2,0.006134969325153374,0.3333333333333333,0.012048192771084338,362,153,152,1,210,0.9934640522875817,0.4198895027624309,0.5902912621359223,0,0,0,0,0,,,,0.5289550007840874,0.012048192771084338,0.012048192771084338
RAW_1D,BASELINE_CE,baseline,7104,231,1571,"[[1549, 19, 0, 0], [1, 0, 0, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",0.9866327180140039,1568,1550,1549,1,19,0.9993548387096775,0.9878826530612245,0.9935856318152662,1,20,0,20,1,0.0,0.0,0.0,2,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,,,,0.5534174328273109,0.0,0.0
RAW_1D,BASELINE_CE,baseline,7104,232,1780,"[[395, 0, 3, 0], [439, 40, 903, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.2443820224719101,398,834,395,439,3,0.473621103117506,0.992462311557789,0.6412337662337663,1382,40,40,0,1342,1.0,0.02894356005788712,0.05625879043600562,0,906,0,906,0,0.0,,,0,0,0,0,0,,,,0.3487462783348859,0.05625879043600562,0.05625879043600562
RAW_1D,BASELINE_CE,baseline,7104,233,3077,"[[1756, 3, 98, 372], [0, 1, 6, 0], [17, 8, 800, 5], [3, 0, 3, 5]]",0.8326291842703932,2229,1776,1756,20,473,0.9887387387387387,0.7877972184836249,0.8769038701622971,7,12,1,11,6,0.08333333333333333,0.14285714285714285,0.10526315789473684,830,907,800,107,30,0.8820286659316428,0.963855421686747,0.9211283822682786,11,382,5,377,6,0.013089005235602094,0.45454545454545453,0.02544529262086514,0.4821851757365444,0.06535422525780099,0.02544529262086514
RAW_1D,BASELINE_CE,baseline,7104,234,2753,"[[2699, 0, 0, 1], [22, 27, 1, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9912822375590266,2700,2721,2699,22,1,0.99191473722896,0.9996296296296296,0.9957572403615569,50,27,27,0,23,1.0,0.54,0.7012987012987013,3,4,3,1,0,0.75,1.0,0.8571428571428571,0,1,0,1,0,0.0,,,0.8513995996010384,0.7012987012987013,0.7012987012987013
RAW_1D,BASELINE_CE,baseline,7105,100,2272,"[[2238, 0, 0, 0], [10, 19, 4, 0], [1, 0, 0, 0], [0, 0, 0, 0]]",0.9933978873239436,2238,2249,2238,11,0,0.9951089373054691,1.0,0.9975484733675062,33,19,19,0,14,1.0,0.5757575757575758,0.7307692307692307,1,4,0,4,1,0.0,0.0,0.0,0,0,0,0,0,,,,0.5761059013789124,0.7307692307692307,0.7307692307692307
RAW_1D,BASELINE_CE,baseline,7105,103,2084,"[[2082, 0, 0, 0], [1, 1, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9995201535508638,2082,2083,2082,1,0,0.99951992318771,1.0,0.9997599039615847,2,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,,,,0,0,0,0,0,,,,0.8332132853141256,0.6666666666666666,0.6666666666666666
RAW_1D,BASELINE_CE,baseline,7105,105,2567,"[[2503, 1, 18, 4], [0, 0, 0, 0], [4, 28, 9, 0], [0, 0, 0, 0]]",0.9785742111414102,2526,2507,2503,4,23,0.9984044674910252,0.9908946951702297,0.9946354063182993,0,29,0,29,0,0.0,,,41,27,9,18,32,0.3333333333333333,0.21951219512195122,0.2647058823529412,0,4,0,4,0,0.0,,,0.6296706443356203,,
RAW_1D,BASELINE_CE,baseline,7105,111,2124,"[[2119, 0, 4, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9981167608286252,2123,2119,2119,0,4,1.0,0.9981158737635422,0.9990570485619991,0,0,0,0,0,,,,1,5,1,4,0,0.2,1.0,0.3333333333333333,0,0,0,0,0,,,,0.6661951909476662,,
RAW_1D,BASELINE_CE,baseline,7105,113,1794,"[[1788, 0, 0, 0], [1, 0, 5, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9966555183946488,1788,1789,1788,1,0,0.9994410285075461,1.0,0.9997204361196533,6,0,0,0,6,,0.0,0.0,0,5,0,5,0,0.0,,,0,0,0,0,0,,,,0.49986021805982667,0.0,0.0
RAW_1D,BASELINE_CE,baseline,7105,117,1534,"[[1533, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.999348109517601,1533,1533,1533,0,0,1.0,1.0,1.0,1,0,0,0,1,,0.0,0.0,0,1,0,1,0,0.0,,,0,0,0,0,0,,,,0.5,0.0,0.0
RAW_1D,BASELINE_CE,baseline,7105,121,1863,"[[1861, 0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9994632313472893,1861,1862,1861,1,0,0.9994629430719656,1.0,0.9997313994090787,1,0,0,0,1,,0.0,0.0,1,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.6665771331363596,0.0,0.0
RAW_1D,BASELINE_CE,baseline,7105,123,1518,"[[1512, 3, 0, 0], [0, 0, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9980237154150198,1515,1512,1512,0,3,1.0,0.998019801980198,0.9990089197224975,0,3,0,3,0,0.0,,,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9995044598612488,,
RAW_1D,BASELINE_CE,baseline,7105,200,2600,"[[1731, 10, 0, 1], [9, 21, 0, 0], [43, 36, 747, 0], [1, 1, 0, 0]]",0.9611538461538461,1742,1784,1731,53,11,0.9702914798206278,0.9936854190585533,0.9818491208167895,30,68,21,47,9,0.3088235294117647,0.7,0.42857142857142855,826,747,747,0,79,1.0,0.9043583535108959,0.9497774952320407,2,1,0,1,2,0.0,0.0,0.0,0.5900495111550647,0.21428571428571427,0.0
RAW_1D,BASELINE_CE,baseline,7105,202,2136,"[[1951, 86, 5, 19], [28, 20, 7, 0], [1, 0, 18, 0], [1, 0, 0, 0]]",0.9311797752808989,2061,1981,1951,30,110,0.9848561332660273,0.9466278505579816,0.9653636813458684,55,106,20,86,35,0.18867924528301888,0.36363636363636365,0.2484472049689441,19,30,18,12,1,0.6,0.9473684210526315,0.7346938775510204,1,19,0,19,1,0.0,0.0,0.0,0.48712619096645826,0.12422360248447205,0.0
RAW_1D,BASELINE_CE,baseline,7105,210,2648,"[[2291, 30, 20, 80], [10, 5, 7, 0], [29, 11, 154, 1], [9, 0, 1, 0]]",0.925226586102719,2421,2339,2291,48,130,0.9794784095767421,0.946303180503924,0.9626050420168067,22,46,5,41,17,0.10869565217391304,0.22727272727272727,0.14705882352941177,195,182,154,28,41,0.8461538461538461,0.7897435897435897,0.8169761273209549,10,81,0,81,10,0.0,0.0,0.0,0.4816599982167934,0.07352941176470588,0.0
RAW_1D,BASELINE_CE,baseline,7105,212,2747,"[[2747, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1.0,2747,2747,2747,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,,,,1.0,,
RAW_1D,BASELINE_CE,baseline,7105,213,3250,"[[2428, 200, 12, 0], [18, 7, 3, 0], [118, 1, 95, 6], [351, 6, 5, 0]]",0.7784615384615384,2640,2915,2428,487,212,0.8329331046312178,0.9196969696969697,0.8741674167416742,28,214,7,207,21,0.03271028037383177,0.25,0.05785123966942149,220,115,95,20,125,0.8260869565217391,0.4318181818181818,0.5671641791044776,362,6,0,6,362,0.0,0.0,0.0,0.37479570887889335,0.028925619834710745,0.0
RAW_1D,BASELINE_CE,baseline,7105,214,2258,"[[1847, 0, 143, 11], [0, 0, 0, 0], [6, 66, 184, 0], [0, 1, 0, 0]]",0.8994685562444641,2001,1853,1847,6,154,0.9967620075553157,0.9230384807596201,0.958484691229891,0,67,0,67,0,0.0,,,256,327,184,143,72,0.5626911314984709,0.71875,0.6312178387650086,1,11,0,11,1,0.0,0.0,0.0,0.5299008433316331,0.0,0.0
RAW_1D,BASELINE_CE,baseline,7105,219,2154,"[[1431, 6, 624, 21], [4, 0, 3, 0], [5, 2, 57, 0], [0, 1, 0, 0]]",0.6908077994428969,2082,1440,1431,9,651,0.99375,0.6873198847262247,0.8126064735945485,7,9,0,9,7,0.0,0.0,0.0,64,684,57,627,7,0.08333333333333333,0.890625,0.15240641711229946,1,21,0,21,1,0.0,0.0,0.0,0.241253222676712,0.0,0.0
RAW_1D,BASELINE_CE,baseline,7105,221,2427,"[[2014, 16, 0, 1], [0, 0, 0, 0], [0, 0, 396, 0], [0, 0, 0, 0]]",0.9929954676555418,2031,2014,2014,0,17,1.0,0.9916297390448056,0.9957972805933251,0,16,0,16,0,0.0,,,396,396,396,0,0,1.0,1.0,1.0,0,1,0,1,0,0.0,,,0.9978986402966625,,
RAW_1D,BASELINE_CE,baseline,7105,222,2483,"[[1984, 62, 217, 11], [95, 61, 53, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.8236004832863472,2274,2079,1984,95,290,0.9543049543049543,0.872471416007036,0.9115552492533885,209,123,61,62,148,0.4959349593495935,0.291866028708134,0.3674698795180723,0,270,0,270,0,0.0,,,0,11,0,11,0,0.0,,,0.6395125643857305,0.3674698795180723,0.3674698795180723
RAW_1D,BASELINE_CE,baseline,7105,228,2053,"[[1688, 0, 0, 0], [3, 0, 0, 0], [159, 113, 90, 0], [0, 0, 0, 0]]",0.8660496833901608,1688,1850,1688,162,0,0.9124324324324324,1.0,0.9542114188807236,3,113,0,113,3,0.0,0.0,0.0,362,90,90,0,272,1.0,0.24861878453038674,0.39823008849557523,0,0,0,0,0,,,,0.4508138357920996,0.0,0.0
RAW_1D,BASELINE_CE,baseline,7105,231,1571,"[[1552, 9, 7, 0], [1, 0, 0, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",0.988542329726289,1568,1553,1552,1,16,0.9993560849967804,0.9897959183673469,0.9945530278756809,1,10,0,10,1,0.0,0.0,0.0,2,8,1,7,1,0.125,0.5,0.2,0,0,0,0,0,,,,0.39818434262522695,0.0,0.0
RAW_1D,BASELINE_CE,baseline,7105,232,1780,"[[392, 0, 6, 0], [1074, 5, 303, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.22303370786516855,398,1466,392,1074,6,0.2673942701227831,0.9849246231155779,0.4206008583690987,1382,5,5,0,1377,1.0,0.00361794500723589,0.007209805335255948,0,309,0,309,0,0.0,,,0,0,0,0,0,,,,0.21390533185217733,0.007209805335255948,0.007209805335255948
RAW_1D,BASELINE_CE,baseline,7105,233,3077,"[[1442, 2, 397, 388], [4, 0, 3, 0], [154, 6, 665, 5], [5, 0, 4, 2]]",0.6854078648033799,2229,1605,1442,163,787,0.8984423676012461,0.6469268730372364,0.7522170057381325,7,8,0,8,7,0.0,0.0,0.0,830,1069,665,404,165,0.6220767072029935,0.8012048192771084,0.7003686150605581,11,395,2,393,9,0.005063291139240506,0.18181818181818182,0.009852216748768473,0.3656094593868648,0.0049261083743842365,0.0
RAW_1D,BASELINE_CE,baseline,7105,234,2753,"[[2700, 0, 0, 0], [38, 9, 0, 3], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9851071558300036,2700,2738,2700,38,0,0.9861212563915267,1.0,0.9930121368150056,50,9,9,0,41,1.0,0.18,0.3050847457627119,3,3,3,0,0,1.0,1.0,1.0,0,3,0,3,0,0.0,,,0.7660322941925726,0.3050847457627119,0.3050847457627119
RAW_1D,BASELINE_CE,baseline,7106,100,2272,"[[2238, 0, 0, 0], [5, 27, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9973591549295775,2238,2243,2238,5,0,0.9977708426214891,1.0,0.9988841776389199,33,27,27,0,6,1.0,0.8181818181818182,0.9,1,2,1,1,0,0.5,1.0,0.6666666666666666,0,0,0,0,0,,,,0.8551836147685288,0.9,0.9
RAW_1D,BASELINE_CE,baseline,7106,103,2084,"[[2082, 0, 0, 0], [1, 1, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9995201535508638,2082,2083,2082,1,0,0.99951992318771,1.0,0.9997599039615847,2,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,,,,0,0,0,0,0,,,,0.8332132853141256,0.6666666666666666,0.6666666666666666
RAW_1D,BASELINE_CE,baseline,7106,105,2567,"[[2503, 2, 19, 2], [0, 0, 0, 0], [6, 18, 17, 0], [0, 0, 0, 0]]",0.9816906895208415,2526,2509,2503,6,23,0.9976086090075728,0.9908946951702297,0.994240317775571,0,20,0,20,0,0.0,,,41,36,17,19,24,0.4722222222222222,0.4146341463414634,0.44155844155844154,0,2,0,2,0,0.0,,,0.7178993796670062,,
RAW_1D,BASELINE_CE,baseline,7106,111,2124,"[[2118, 0, 5, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9976459510357816,2123,2118,2118,0,5,1.0,0.9976448422044277,0.9988210327752889,0,0,0,0,0,,,,1,6,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0,0,0,0,0,,,,0.6422676592447873,,
RAW_1D,BASELINE_CE,baseline,7106,113,1794,"[[1788, 0, 0, 0], [0, 0, 6, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9966555183946488,1788,1788,1788,0,0,1.0,1.0,1.0,6,0,0,0,6,,0.0,0.0,0,6,0,6,0,0.0,,,0,0,0,0,0,,,,0.5,0.0,0.0
